,underlying_price,underlying_index,timestamp,stats,state,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,greeks,estimated_delivery_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,settlement_price,option_type
250,37054.6,BTC-30JUL21,1623313108127,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.7,0.3155,0.4005,0.35100574,105.06,0.289,0.0,BTC-30JUL21-25000-C,36882.71,"{'vega': 26.41902, 'theta': -27.76212, 'rho': 27.15952, 'gamma': 1e-05, 'delta': 0.8862}",36882.71,31781518435,"[[0.309, 5.5]]",0.0,0.309,5.5,0.411,4.0,"[[0.411, 4.0]]",174.51,0.35,C
251,36858.25,BTC-11JUN21,1623313108124,"{'volume': 171.5, 'price_change': 144.4444, 'low': 0.045, 'high': 0.11}",open,126.6,0.077,0.1465,0.10646461,137.82,0.11,0.0,BTC-11JUN21-33000-C,36882.71,"{'vega': 2.20131, 'theta': -151.69599, 'rho': 0.83392, 'gamma': 4e-05, 'delta': 0.94275}",36882.71,31781524273,"[[0.1015, 8.7], [0.101, 6.0], [0.0005, 0.4]]",0.0,0.1015,8.7,0.1085,1.2,"[[0.1085, 1.2], [0.1115, 5.0], [0.112, 6.0], [0.226, 2.0]]",165.41,0.11,C
252,36855.98,BTC-11JUN21,1623313109135,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,0.301,0.342,0.32172588,169.35,,0.0,BTC-11JUN21-25000-C,36881.56,"{'vega': 0.00038, 'theta': -0.03239, 'rho': 0.67637, 'gamma': 0.0, 'delta': 1.0}",36881.56,31781518453,"[[0.2215, 2.5]]",0.0,0.2215,2.5,0.422,2.5,"[[0.422, 2.5]]",500.0,0.32,C
253,38907.51,BTC-25MAR22,1623313109130,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,8.9835,9.6755,9.29590813,119.75,,0.0,BTC-25MAR22-400000-P,36881.56,"{'vega': 34.82534, 'theta': -7.24044, 'rho': -3145.80654, 'gamma': 0.0, 'delta': -0.95143}",36881.56,30702296781,"[[0.001, 3.0], [0.0005, 0.1]]",0.0,0.001,3.0,0.0,0.0,[],0.0,9.26,P
254,36896.46,BTC-25JUN21,1623313109131,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.2,3.2105,3.4705,3.33633722,149.19,3.1515,0.0,BTC-25JUN21-160000-P,36881.56,"{'vega': 0.00047, 'theta': -0.00235, 'rho': -65.69861, 'gamma': 0.0, 'delta': -1.0}",36881.56,31698796146,[],0.0,0.0,0.0,0.0,0.0,[],0.0,3.32,P
255,37324.3,SYN.BTC-27AUG21,1623313109135,"{'volume': 74.4, 'price_change': 11.0465, 'low': 0.086, 'high': 0.1045}",open,180.5,0.0475,0.171,0.09651097,89.93,0.0955,0.0,BTC-27AUG21-45000-C,36881.56,"{'vega': 66.84132, 'theta': -38.53824, 'rho': 24.55179, 'gamma': 2e-05, 'delta': 0.40437}",36881.56,31781523916,"[[0.095, 0.7], [0.0945, 6.7], [0.094, 0.9], [0.0935, 0.9], [0.059, 11.0], [0.0525, 0.8], [0.0005, 0.3]]",89.09,0.095,0.7,0.0985,6.4,"[[0.0985, 6.4], [0.099, 1.3], [0.0995, 0.3], [0.1, 0.7], [0.1005, 0.6], [0.102, 11.0], [0.207, 0.4]]",91.04,0.1,C
256,37593.8,BTC-24SEP21,1623313110138,"{'volume': 70.2, 'price_change': 9.5238, 'low': 0.021, 'high': 0.026}",open,1133.3,0.005,0.082,0.02463232,96.93,0.023,0.0,BTC-24SEP21-80000-C,36882.12,"{'vega': 40.06521, 'theta': -18.32087, 'rho': 10.20119, 'gamma': 1e-05, 'delta': 0.11808}",36882.12,31781516267,"[[0.023, 1.1], [0.0225, 0.4], [0.021, 16.0], [0.0205, 15.0], [0.0175, 94.6], [0.004, 0.6], [0.001, 5.0], [0.0005, 12.1]]",95.38,0.023,1.1,0.0265,15.6,"[[0.0265, 15.6], [0.027, 0.3], [0.028, 0.1], [0.0285, 16.0], [0.0305, 30.0], [0.0375, 2.0], [0.038, 2.0], [0.04, 2.0], [0.123, 0.2], [0.1265, 1.0], [0.149, 0.5], [0.15, 1.0], [0.18, 2.2], [0.19, 0.1], [0.1965, 60.0], [0.2, 27.0], [0.215, 0.1]]",98.65,0.02,C
257,38905.89,BTC-25MAR22,1623313110137,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,3.998,4.4045,4.17163893,105.1,,0.0,BTC-25MAR22-200000-P,36882.12,"{'vega': 60.23386, 'theta': -10.99103, 'rho': -1557.19416, 'gamma': 0.0, 'delta': -0.90094}",36882.12,29733883570,[],0.0,0.0,0.0,0.0,0.0,[],0.0,4.15,P
258,38306.84,BTC-31DEC21,1623313110137,"{'volume': 25.6, 'price_change': -21.7391, 'low': 0.072, 'high': 0.092}",open,599.7,0.034,0.14,0.07291659,100.33,0.072,0.0,BTC-31DEC21-22000-P,36882.12,"{'vega': 61.39712, 'theta': -15.0982, 'rho': -43.98785, 'gamma': 1e-05, 'delta': -0.13254}",36882.12,31781519144,"[[0.07, 1.0], [0.064, 0.1], [0.062, 0.1], [0.052, 0.1], [0.0465, 13.0], [0.0245, 0.6], [0.0195, 1.0], [0.001, 5.0], [0.0005, 0.1]]",98.49,0.07,1.0,0.0765,1.5,"[[0.0765, 1.5], [0.078, 13.0], [0.131, 0.5], [0.157, 0.3]]",102.55,0.07,P
259,36860.0,BTC-18JUN21,1623313120209,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,0.2175,0.2835,0.24488364,123.07,,0.0,BTC-18JUN21-28000-C,36883.15,"{'vega': 6.0367, 'theta': -46.51033, 'rho': 5.64938, 'gamma': 2e-05, 'delta': 0.94533}",36883.15,31781524241,"[[0.105, 2.5], [0.07, 2.0]]",0.0,0.105,2.5,0.3455,2.5,"[[0.3455, 2.5]]",399.34,0.25,C
260,38306.84,BTC-31DEC21,1623313110140,"{'volume': 0.7, 'price_change': 7.6923, 'low': 0.0195, 'high': 0.021}",open,366.3,0.002,0.0485,0.01689549,112.42,0.021,0.0,BTC-31DEC21-12000-P,36882.12,"{'vega': 22.5551, 'theta': -6.21517, 'rho': -11.28687, 'gamma': 0.0, 'delta': -0.03583}",36882.12,31781515878,"[[0.015, 0.1], [0.0145, 2.5], [0.014, 0.1], [0.012, 18.0], [0.001, 205.5], [0.0005, 0.1]]",109.11,0.015,0.1,0.019,2.5,"[[0.019, 2.5], [0.0215, 0.1], [0.025, 18.0], [0.052, 0.1], [0.0535, 0.1], [0.063, 0.1], [0.1, 0.2], [0.129, 0.1], [0.1315, 0.2], [0.2, 0.1], [0.9, 1.0]]",115.9,0.02,P
261,38905.89,BTC-25MAR22,1623313110137,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,162.5,0.428,0.6715,0.53100043,94.89,0.5445,0.0,BTC-25MAR22-50000-P,36882.12,"{'vega': 136.81702, 'theta': -22.5391, 'rho': -301.38203, 'gamma': 1e-05, 'delta': -0.45075}",36882.12,31781113452,"[[0.44, 0.2], [0.18, 2.0], [0.15, 10.0], [0.12, 0.1], [0.1, 0.1], [0.0885, 1.0], [0.05, 0.2], [0.0005, 10.1]]",69.14,0.44,0.2,0.88,0.1,"[[0.88, 0.1], [0.99, 0.1], [1.6, 0.4]]",206.51,0.53,P
262,36895.32,BTC-25JUN21,1623313110139,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,191.8,0.8225,0.852,0.83738291,201.29,0.8205,0.0,BTC-25JUN21-6000-C,36882.12,"{'vega': 0.00058, 'theta': -0.00391, 'rho': 2.46367, 'gamma': 0.0, 'delta': 1.0}",36882.12,31781521110,"[[0.834, 30.5]]",0.0,0.834,30.5,0.8405,19.0,"[[0.8405, 19.0], [0.841, 6.0]]",454.4,0.84,C
263,38306.84,BTC-31DEC21,1623313110138,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,71.7,0.4105,0.5365,0.46347164,98.79,0.612,0.0,BTC-31DEC21-24000-C,36882.12,"{'vega': 69.12883, 'theta': -16.7393, 'rho': 81.02094, 'gamma': 1e-05, 'delta': 0.84192}",36882.12,31781278744,"[[0.4295, 10.0], [0.0005, 1.0]]",79.27,0.4295,10.0,0.4965,10.0,"[[0.4965, 10.0]]",116.77,0.47,C
264,37055.32,BTC-30JUL21,1623313119221,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,814.5,0.45,0.591,0.50911847,91.78,0.7,0.0,BTC-30JUL21-55000-P,36882.73,"{'vega': 33.418, 'theta': -30.68012, 'rho': -68.44237, 'gamma': 2e-05, 'delta': -0.83961}",36882.73,31781527068,"[[0.007, 2.5], [0.0005, 0.1]]",0.0,0.007,2.5,0.577,30.0,"[[0.577, 30.0], [0.59, 0.2], [1.0075, 2.5]]",150.01,0.5,P
265,36895.32,BTC-25JUN21,1623313110137,"{'volume': 62.1, 'price_change': -48.2759, 'low': 0.0015, 'high': 0.0029}",open,538.1,0.0001,0.016,0.00142918,167.05,0.0015,0.0,BTC-25JUN21-18000-P,36882.12,"{'vega': 2.16956, 'theta': -12.09099, 'rho': -0.18869, 'gamma': 0.0, 'delta': -0.01103}",36882.12,31781475281,"[[0.001, 23.6], [0.0005, 118.3]]",158.87,0.001,23.6,0.002,15.5,"[[0.002, 15.5], [0.0025, 7.5], [0.004, 19.0], [0.0065, 7.5], [0.008, 0.3], [0.01, 0.2], [0.013, 0.1], [0.015, 0.1], [0.035, 0.2], [0.045, 1.0], [0.075, 0.1], [0.1, 0.2], [0.2, 0.1]]",175.72,0.0,P
266,36855.92,BTC-11JUN21,1623313110139,"{'volume': 207.9, 'price_change': -75.0, 'low': 0.0005, 'high': 0.0025}",open,343.7,0.0001,0.015,1.877e-05,169.13,0.0005,0.0,BTC-11JUN21-28000-P,36882.12,"{'vega': 0.05063, 'theta': -0.69194, 'rho': -0.00078, 'gamma': 0.0, 'delta': -0.00077}",36882.12,31781400116,[],0.0,0.0,0.0,0.0005,3.0,"[[0.0005, 3.0], [0.0015, 19.0], [0.002, 10.0], [0.006, 6.0], [0.0075, 10.0], [0.01, 0.1], [0.016, 10.0], [0.025, 0.1], [0.05, 0.1], [0.07, 0.1], [0.084, 0.1]]",238.17,0.0,P
267,36856.91,SYN.BTC-12JUN21,1623313111144,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,0.001,0.07,0.02684409,84.25,,0.0,BTC-12JUN21-37000-P,36881.81,"{'vega': 10.84297, 'theta': -229.90668, 'rho': -1.08196, 'gamma': 0.00017, 'delta': -0.51247}",36881.81,31781524558,"[[0.0265, 6.0], [0.024, 1.9], [0.0225, 8.0], [0.02, 18.0]]",83.12,0.0265,6.0,0.028,1.5,"[[0.028, 1.5], [0.029, 6.0], [0.0295, 8.0], [0.035, 18.0]]",88.22,,P
268,36895.86,BTC-25JUN21,1623313111144,"{'volume': 0.1, 'price_change': 0.0, 'low': 0.0005, 'high': 0.0005}",open,2279.3,0.0001,0.015,6.294e-05,149.15,0.0005,0.0,BTC-25JUN21-100000-C,36881.81,"{'vega': 0.21031, 'theta': -1.04652, 'rho': 0.0115, 'gamma': 0.0, 'delta': 0.00082}",36881.81,31781385860,[],0.0,0.0,0.0,0.0005,0.9,"[[0.0005, 0.9], [0.001, 19.0], [0.003, 0.1], [0.005, 8.0], [0.0075, 5.0], [0.01, 1.0], [0.02, 0.1], [0.03, 1.0], [0.05, 0.1], [0.06, 0.1], [0.0695, 2.0], [0.1, 0.2], [0.12, 0.1], [0.2875, 1.2]]",177.93,0.0,C
269,37324.24,SYN.BTC-27AUG21,1623313111145,"{'volume': 17.0, 'price_change': 0.0, 'low': 0.0105, 'high': 0.0105}",open,43.0,0.0001,0.034,0.00868747,124.96,0.0105,0.0,BTC-27AUG21-15000-P,36881.81,"{'vega': 12.04515, 'theta': -9.64983, 'rho': -3.16067, 'gamma': 0.0, 'delta': -0.03095}",36881.81,31781477734,"[[0.008, 10.6], [0.0075, 9.7], [0.0065, 18.0], [0.0005, 0.4]]",122.78,0.008,10.6,0.0095,2.1,"[[0.0095, 2.1], [0.01, 1.5], [0.0105, 8.0], [0.011, 8.0], [0.013, 0.1], [0.017, 18.0]]",127.42,0.01,P
270,37594.79,BTC-24SEP21,1623313111148,"{'volume': 2.7, 'price_change': 0.0, 'low': 0.101, 'high': 0.1055}",open,472.7,0.048,0.1835,0.10019192,92.7,0.101,0.0,BTC-24SEP21-50000-C,36881.81,"{'vega': 76.75979, 'theta': -33.56977, 'rho': 29.89922, 'gamma': 2e-05, 'delta': 0.37408}",36881.81,31781522773,"[[0.0985, 0.5], [0.098, 1.2], [0.097, 0.5], [0.0935, 12.0], [0.0575, 0.5], [0.047, 10.0], [0.001, 5.0], [0.0005, 0.1]]",91.87,0.0985,0.5,0.102,1.0,"[[0.102, 1.0], [0.103, 0.3], [0.105, 12.0], [0.1055, 0.8], [0.1065, 0.8], [0.2, 1.0], [0.2415, 0.1], [0.3, 2.0]]",93.59,0.1,C
271,37594.79,BTC-24SEP21,1623313111144,"{'volume': 23.0, 'price_change': -10.4396, 'low': 0.0815, 'high': 0.091}",open,22.2,0.0395,0.154,0.08280268,99.32,0.0815,0.0,BTC-24SEP21-28000-P,36881.81,"{'vega': 57.83119, 'theta': -27.09702, 'rho': -31.5956, 'gamma': 1e-05, 'delta': -0.20663}",36881.81,31781506240,"[[0.0825, 1.8], [0.082, 0.7], [0.0625, 12.0], [0.0465, 0.4]]",99.13,0.0825,1.8,0.085,0.7,"[[0.085, 0.7], [0.0875, 1.1], [0.0885, 0.6], [0.103, 11.0]]",100.75,0.08,P
272,36856.51,SYN.BTC-12JUN21,1623313112153,"{'volume': 1.4, 'price_change': 0.0, 'low': 0.0005, 'high': 0.0005}",open,1.4,0.0001,0.0285,0.00243597,98.6,0.0005,0.0,BTC-12JUN21-41000-C,36881.51,"{'vega': 3.91212, 'theta': -89.78143, 'rho': 0.14882, 'gamma': 5e-05, 'delta': 0.07661}",36881.51,31781521995,"[[0.002, 1.1], [0.0015, 10.0], [0.001, 10.0], [0.0005, 17.0]]",94.29,0.002,1.1,0.003,10.5,"[[0.003, 10.5], [0.0035, 10.0], [0.0065, 17.0], [0.007, 30.0], [0.0105, 0.4]]",103.65,,C
273,36895.54,BTC-25JUN21,1623313112154,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,804.8,0.0001,0.015,7e-08,149.19,0.0005,0.0,BTC-25JUN21-160000-C,36881.51,"{'vega': 0.00047, 'theta': -0.00235, 'rho': 2e-05, 'gamma': 0.0, 'delta': 0.0}",36881.51,31781514027,[],0.0,0.0,0.0,0.0005,11.5,"[[0.0005, 11.5], [0.0045, 2.5], [0.005, 7.5], [0.008, 19.0], [0.02, 5.2], [0.03, 0.2], [0.04, 0.2], [0.05, 0.1], [0.06, 0.2], [0.07, 0.4], [0.08, 0.3], [0.09, 0.2], [0.1, 0.1], [0.11, 0.4], [0.12, 0.2], [0.13, 0.3], [0.14, 0.2], [0.15, 0.1], [0.16, 0.1], [0.18, 0.1]]",247.3,0.0,C
274,36859.14,BTC-18JUN21,1623313112153,"{'volume': 347.8, 'price_change': -64.7059, 'low': 0.012, 'high': 0.0375}",open,415.7,0.0001,0.049,0.01228886,99.49,0.012,0.0,BTC-18JUN21-32000-P,36881.51,"{'vega': 12.74303, 'theta': -79.3712, 'rho': -1.31326, 'gamma': 4e-05, 'delta': -0.15054}",36881.51,31781523982,"[[0.012, 11.9], [0.0115, 17.6], [0.011, 14.0], [0.0105, 1.0], [0.009, 30.0], [0.008, 3.0], [0.0075, 5.0], [0.0065, 8.5], [0.0045, 0.4], [0.0005, 0.1]]",98.65,0.012,11.9,0.013,24.3,"[[0.013, 24.3], [0.0135, 12.1], [0.014, 12.1], [0.016, 30.0], [0.0185, 6.0], [0.0245, 14.0], [0.025, 3.0], [0.03, 0.2]]",101.53,0.01,P
275,36895.54,BTC-25JUN21,1623313112151,"{'volume': 1.8, 'price_change': 4.0462, 'low': 0.43, 'high': 0.458}",open,696.7,0.4415,0.4895,0.4603064,156.67,0.45,0.0,BTC-25JUN21-20000-C,36881.51,"{'vega': 3.37465, 'theta': -17.63928, 'rho': 7.89701, 'gamma': 0.0, 'delta': 0.98158}",36881.51,31781524540,"[[0.458, 0.8], [0.4575, 8.0], [0.454, 6.0], [0.4095, 5.5], [0.001, 500.1]]",102.66,0.458,0.8,0.463,0.7,"[[0.463, 0.7], [0.4635, 8.0], [0.466, 6.0], [0.52, 4.0], [0.725, 0.1]]",179.76,0.46,C
276,36856.01,BTC-11JUN21,1623313112156,"{'volume': 0.1, 'price_change': 0.0, 'low': 0.187, 'high': 0.187}",open,5.1,0.1065,0.187,0.14032999,131.14,0.187,0.0,BTC-11JUN21-42000-P,36881.51,"{'vega': 1.30094, 'theta': -85.3002, 'rho': -1.10646, 'gamma': 3e-05, 'delta': -0.97008}",36881.51,31781522135,"[[0.13, 5.0]]",0.0,0.13,5.0,0.6405,5.5,"[[0.6405, 5.5]]",500.0,0.14,P
277,38904.79,BTC-25MAR22,1623313113162,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.2,2.758,3.105,2.9028445,100.87,2.627,0.0,BTC-25MAR22-150000-P,36881.76,"{'vega': 78.76529, 'theta': -13.79465, 'rho': -1153.5141, 'gamma': 1e-05, 'delta': -0.855}",36881.76,30671747548,[],0.0,0.0,0.0,0.0,0.0,[],0.0,2.89,P
278,37595.01,BTC-24SEP21,1623313113161,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,804.3,0.4645,0.549,0.49845425,109.46,0.522,0.0,BTC-24SEP21-20000-C,36881.76,"{'vega': 31.83952, 'theta': -16.44156, 'rho': 45.34816, 'gamma': 1e-05, 'delta': 0.91386}",36881.76,31781522105,"[[0.4925, 10.9], [0.442, 0.2], [0.2, 0.1], [0.001, 5.0], [0.0005, 0.1]]",102.15,0.4925,10.9,0.502,0.6,"[[0.502, 0.6], [0.5025, 9.0]]",113.56,0.5,C
279,36858.85,BTC-18JUN21,1623313113159,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.2,0.212,0.3075,0.25250731,98.35,0.2105,0.0,BTC-18JUN21-46000-P,36881.76,"{'vega': 7.60161, 'theta': -46.80402, 'rho': -9.50898, 'gamma': 3e-05, 'delta': -0.92648}",36881.76,31781524163,[],0.0,0.0,0.0,0.2745,0.2,"[[0.2745, 0.2], [0.7525, 2.5]]",164.12,0.25,P
280,37324.12,SYN.BTC-27AUG21,1623313113158,"{'volume': 55.2, 'price_change': 22.5225, 'low': 0.0555, 'high': 0.0759}",open,505.9,0.027,0.138,0.06776748,90.08,0.068,0.0,BTC-27AUG21-50000-C,36881.76,"{'vega': 60.92157, 'theta': -35.18434, 'rho': 19.36945, 'gamma': 2e-05, 'delta': 0.31065}",36881.76,31781524599,"[[0.0665, 1.6], [0.066, 6.4], [0.0655, 1.0], [0.0595, 12.0], [0.058, 0.2], [0.035, 0.6], [0.0005, 0.3]]",89.3,0.0665,1.6,0.069,0.7,"[[0.069, 0.7], [0.0695, 6.4], [0.07, 1.3], [0.071, 1.0], [0.086, 12.0], [0.11, 49.9], [0.1905, 0.2]]",90.83,0.07,C
281,38904.79,BTC-25MAR22,1623313113159,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,59.2,1.537,1.8405,1.66237394,97.71,1.71,0.0,BTC-25MAR22-100000-P,36881.76,"{'vega': 111.33451, 'theta': -18.88655, 'rho': -738.47543, 'gamma': 1e-05, 'delta': -0.74338}",36881.76,31552672613,"[[0.0005, 5.1]]",0.0,0.0005,5.1,0.0,0.0,[],0.0,1.65,P
282,36895.26,BTC-25JUN21,1623313113160,"{'volume': 180.3, 'price_change': -40.0, 'low': 0.0055, 'high': 0.011}",open,1733.0,0.0001,0.031,0.00518465,133.63,0.006,0.0,BTC-25JUN21-24000-P,36881.76,"{'vega': 6.75417, 'theta': -30.11242, 'rho': -0.72087, 'gamma': 1e-05, 'delta': -0.0424}",36881.76,31781523174,"[[0.005, 8.0], [0.0045, 5.5], [0.004, 17.7], [0.0035, 10.0], [0.0025, 18.0], [0.002, 30.0], [0.0015, 0.5], [0.0005, 3.2]]",132.61,0.005,8.0,0.0055,10.6,"[[0.0055, 10.6], [0.006, 17.2], [0.0065, 20.4], [0.0075, 0.2], [0.008, 30.0], [0.01, 7.5], [0.025, 0.6], [0.026, 21.0], [0.05, 3.0], [0.06, 0.1], [0.075, 0.2], [0.085, 2.0], [0.09, 0.1], [0.2, 2.0], [0.85, 0.1]]",135.33,0.01,P
283,37595.01,BTC-24SEP21,1623313113161,"{'volume': 70.4, 'price_change': 25.0, 'low': 0.002, 'high': 0.003}",open,694.7,0.0001,0.0275,0.00270776,122.86,0.0025,0.0,BTC-24SEP21-200000-C,36881.76,"{'vega': 7.28755, 'theta': -4.22384, 'rho': 1.24694, 'gamma': 0.0, 'delta': 0.01413}",36881.76,31781493119,"[[0.002, 0.8], [0.0015, 2.0], [0.001, 2.0], [0.0005, 24.1]]",118.8,0.002,0.8,0.0035,15.7,"[[0.0035, 15.7], [0.0045, 4.0], [0.005, 8.4], [0.006, 19.0], [0.008, 17.9], [0.015, 0.2], [0.016, 1.0], [0.02, 0.8], [0.025, 0.2], [0.03, 0.5], [0.035, 10.0], [0.04, 0.2], [0.05, 1.2], [0.06, 2.2], [0.07, 0.2], [0.08, 2.2], [0.09, 0.2], [0.1, 2.1], [0.11, 0.1], [0.12, 2.1]]",126.58,0.0,C
284,37595.01,BTC-24SEP21,1623313113158,"{'volume': 1.7, 'price_change': 6.6667, 'low': 0.03, 'high': 0.036}",open,839.8,0.0085,0.098,0.03413849,95.38,0.032,0.0,BTC-24SEP21-72000-C,36881.76,"{'vega': 48.66174, 'theta': -21.8956, 'rho': 13.4006, 'gamma': 1e-05, 'delta': 0.15689}",36881.76,31781521622,"[[0.033, 1.1], [0.0325, 0.3], [0.032, 0.7], [0.0315, 0.1], [0.027, 15.0], [0.0265, 0.1], [0.008, 0.6], [0.001, 5.0], [0.0005, 0.1]]",94.49,0.033,1.1,0.0355,0.7,"[[0.0355, 0.7], [0.0365, 1.1], [0.037, 1.0], [0.056, 15.0], [0.1015, 0.2], [0.1455, 0.2], [0.1465, 1.5], [0.155, 0.8], [0.16, 0.4], [0.2, 5.2], [0.204, 0.2], [0.235, 0.2], [0.25, 0.1], [0.3, 0.1], [0.35, 0.1], [0.65, 2.5], [0.675, 2.0], [0.7, 1.0]]",96.42,0.03,C
285,38306.39,BTC-31DEC21,1623313113159,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,1425.2,0.538,0.6305,0.57525186,104.37,0.707,0.0,BTC-31DEC21-18000-C,36881.76,"{'vega': 45.42989, 'theta': -11.62244, 'rho': 72.25835, 'gamma': 1e-05, 'delta': 0.91278}",36881.76,31781523462,"[[0.549, 11.0], [0.001, 5.0]]",79.22,0.549,11.0,0.598,11.0,"[[0.598, 11.0]]",122.51,0.58,C
286,38904.42,BTC-25MAR22,1623313114166,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,371.4,0.627,0.891,0.73840916,95.63,0.765,0.0,BTC-25MAR22-60000-P,36882.38,"{'vega': 137.36268, 'theta': -22.80658, 'rho': -390.57657, 'gamma': 1e-05, 'delta': -0.53399}",36882.38,31781277289,"[[0.2, 5.0], [0.171, 5.0], [0.142, 0.1], [0.1, 10.0], [0.001, 10.0], [0.0005, 10.1]]",0.0,0.2,5.0,0.0,0.0,[],0.0,0.73,P
287,36859.71,BTC-18JUN21,1623313114169,"{'volume': 144.0, 'price_change': 30.0, 'low': 0.0045, 'high': 0.008}",open,571.5,0.0001,0.035,0.00553136,95.4,0.0065,0.0,BTC-18JUN21-45000-C,36882.38,"{'vega': 8.82212, 'theta': -52.68783, 'rho': 0.67772, 'gamma': 3e-05, 'delta': 0.08956}",36882.38,31781524138,"[[0.005, 13.7], [0.0045, 14.9], [0.003, 112.4], [0.0025, 17.0], [0.002, 50.0], [0.001, 0.8], [0.0005, 1.9]]",93.12,0.005,13.7,0.006,12.8,"[[0.006, 12.8], [0.0065, 15.6], [0.007, 2.7], [0.0075, 17.0], [0.008, 30.0], [0.0085, 0.1], [0.018, 1.3], [0.025, 0.8]]",97.31,0.01,C
288,37054.67,BTC-30JUL21,1623313114168,"{'volume': 53.2, 'price_change': -28.9116, 'low': 0.1045, 'high': 0.147}",open,444.3,0.057,0.174,0.10434275,91.15,0.1045,0.0,BTC-30JUL21-35000-P,36882.38,"{'vega': 51.67248, 'theta': -47.11115, 'rho': -23.95739, 'gamma': 3e-05, 'delta': -0.36777}",36882.38,31781524577,"[[0.1035, 1.3], [0.103, 2.4], [0.1025, 3.0], [0.102, 0.3], [0.1015, 6.4], [0.0725, 0.6], [0.0645, 9.0], [0.062, 5.5], [0.0005, 0.1]]",90.55,0.1035,1.3,0.1055,3.5,"[[0.1055, 3.5], [0.106, 6.4], [0.1065, 0.3], [0.111, 0.9], [0.145, 9.0], [0.164, 4.0], [0.1985, 0.2], [0.1995, 0.2], [0.3, 1.0]]",91.98,0.1,P
289,38306.27,BTC-31DEC21,1623313114165,"{'volume': 5.7, 'price_change': -17.2727, 'low': 0.182, 'high': 0.22}",open,1354.5,0.116,0.281,0.18307949,96.21,0.182,0.0,BTC-31DEC21-32000-P,36882.38,"{'vega': 94.86603, 'theta': -22.37089, 'rho': -97.21605, 'gamma': 1e-05, 'delta': -0.27103}",36882.38,31781504525,"[[0.1795, 1.7], [0.1605, 9.0], [0.16, 1.0], [0.1295, 0.4], [0.0205, 3.0], [0.0015, 0.1], [0.001, 5.0], [0.0005, 0.1]]",94.76,0.1795,1.7,0.187,1.2,"[[0.187, 1.2], [0.191, 9.0], [0.27, 0.2], [0.44, 1.0], [0.55, 2.0], [3.0, 0.1]]",97.79,0.18,P
290,36856.37,SYN.BTC-12JUN21,1623313114166,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,0.1065,0.186,0.14080603,100.48,,0.0,BTC-12JUN21-42000-P,36882.38,"{'vega': 2.44936, 'theta': -61.93599, 'rho': -2.20392, 'gamma': 3e-05, 'delta': -0.95775}",36882.38,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,P
291,38904.42,BTC-25MAR22,1623313114166,"{'volume': 3.5, 'price_change': -5.8201, 'low': 0.089, 'high': 0.0945}",open,479.9,0.0375,0.1445,0.07711251,98.88,0.089,0.0,BTC-25MAR22-20000-P,36882.38,"{'vega': 67.36912, 'theta': -11.56529, 'rho': -59.18755, 'gamma': 1e-05, 'delta': -0.11571}",36882.38,31781504562,"[[0.073, 1.3], [0.06, 0.3], [0.0515, 14.0], [0.05, 1.0], [0.04, 0.3], [0.038, 0.4], [0.009, 1.0], [0.0085, 3.0], [0.008, 1.5], [0.007, 2.0], [0.0065, 3.0], [0.001, 5.0], [0.0005, 0.1]]",96.49,0.073,1.3,0.082,2.5,"[[0.082, 2.5], [0.0835, 14.0], [0.104, 0.1], [0.225, 0.1], [0.275, 0.1], [0.325, 0.1], [0.375, 0.1], [0.425, 0.1], [0.45, 1.0], [0.475, 0.1], [0.525, 0.1], [0.575, 0.1]]",101.69,0.08,P
292,36927.81,SYN.BTC-2JUL21,1623313115174,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,0.127,0.2215,0.1690472,94.97,,0.0,BTC-2JUL21-32000-C,36880.58,"{'vega': 27.67923, 'theta': -59.77868, 'rho': 13.31473, 'gamma': 4e-05, 'delta': 0.76762}",36880.58,31781516283,"[[0.1545, 0.4]]",74.56,0.1545,0.4,0.0,0.0,[],0.0,,C
