,underlying_price,underlying_index,timestamp,stats,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,greeks,estimated_delivery_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,option_type
233,36187.17,BTC-31DEC21,1623243734490,"{'volume': 2.6, 'price_change': -20.0, 'low': 0.092, 'high': 0.12}",open,0.09,574.6,0.043,0.1595,0.08663226,100.81,0.092,0.0,BTC-31DEC21-22000-P,34872.23,"{'vega': 63.18714, 'theta': -15.55162, 'rho': -48.03453, 'gamma': 1e-05, 'delta': -0.14996}",34872.23,31750231429,"[[0.085, 0.6], [0.0845, 15.4], [0.084, 13.0], [0.083, 0.4], [0.0785, 11.0], [0.0765, 0.1], [0.062, 0.1], [0.052, 0.1], [0.0315, 0.6], [0.0195, 1.0], [0.001, 5.0], [0.0005, 0.1]]",99.87,0.085,0.6,0.088,0.7,"[[0.088, 0.7], [0.0905, 28.5], [0.0915, 0.4], [0.113, 11.0], [0.131, 0.5], [0.1755, 0.3]]",101.59,P
234,34890.67,BTC-18JUN21,1623243734490,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.19,0.0,0.175,0.2575,0.20939828,127.76,,0.0,BTC-18JUN21-28000-C,34872.23,"{'vega': 10.40274, 'theta': -75.59536, 'rho': 5.69058, 'gamma': 3e-05, 'delta': 0.88664}",34872.23,31750232499,"[[0.1985, 0.4], [0.079, 2.5], [0.07, 2.0]]",73.04,0.1985,0.4,0.309,2.5,"[[0.309, 2.5]]",354.42,C
235,36698.2,BTC-25MAR22,1623243734491,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.62,162.5,0.49,0.743,0.59716217,96.52,0.5445,0.0,BTC-25MAR22-50000-P,34872.23,"{'vega': 129.91694, 'theta': -21.71015, 'rho': -310.58713, 'gamma': 1e-05, 'delta': -0.47249}",34872.23,31743090628,"[[0.44, 0.2], [0.18, 2.0], [0.15, 10.0], [0.12, 0.1], [0.1, 0.1], [0.0885, 1.0], [0.05, 0.2], [0.0005, 10.1]]",51.2,0.44,0.2,0.88,0.2,"[[0.88, 0.2], [0.99, 0.1], [1.6, 0.4]]",182.58,P
236,36187.17,BTC-31DEC21,1623243734490,"{'volume': 27.6, 'price_change': -2.3256, 'low': 0.0195, 'high': 0.0215}",open,0.02,366.3,0.0055,0.055,0.02007146,112.09,0.021,0.0,BTC-31DEC21-12000-P,34872.23,"{'vega': 24.02638, 'theta': -6.57506, 'rho': -12.48358, 'gamma': 0.0, 'delta': -0.04141}",34872.23,31750233099,"[[0.019, 14.6], [0.018, 0.1], [0.0175, 17.0], [0.017, 15.0], [0.002, 0.5], [0.001, 205.0], [0.0005, 0.1]]",110.46,0.019,14.6,0.021,0.5,"[[0.021, 0.5], [0.0215, 19.4], [0.022, 17.0], [0.0275, 15.0], [0.028, 3.0], [0.04, 4.6], [0.05, 10.0], [0.057, 0.1], [0.0585, 0.1], [0.0665, 0.1], [0.08, 10.0], [0.1, 0.2], [0.11, 5.0], [0.1365, 0.1], [0.139, 0.2], [0.2, 0.1], [0.9, 1.0]]",113.47,P
237,34891.64,BTC-25JUN21,1623243734493,"{'volume': 0.7, 'price_change': 0.0, 'low': 0.8205, 'high': 0.8205}",open,0.82,191.8,0.8135,0.843,0.82801972,195.15,0.8205,0.0,BTC-25JUN21-6000-C,34872.23,"{'vega': 0.00097, 'theta': -0.00598, 'rho': 2.59562, 'gamma': 0.0, 'delta': 1.0}",34872.23,31750135755,"[[0.825, 23.5], [0.824, 6.0]]",0.0,0.825,23.5,0.8315,18.0,"[[0.8315, 18.0], [0.832, 6.0]]",436.35,C
238,36187.17,BTC-31DEC21,1623243734492,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.44,71.7,0.387,0.522,0.44416359,99.78,0.612,0.0,BTC-31DEC21-24000-C,34872.23,"{'vega': 70.61942, 'theta': -17.20426, 'rho': 76.71997, 'gamma': 1e-05, 'delta': 0.82203}",34872.23,31748555172,"[[0.412, 9.0], [0.0005, 1.0]]",82.98,0.412,9.0,0.467,9.0,"[[0.467, 9.0]]",111.4,C
239,35070.66,BTC-30JUL21,1623243734490,"{'volume': 4.0, 'price_change': 0.0, 'low': 0.7, 'high': 0.7}",open,0.62,814.5,0.529,0.671,0.58852541,93.7,0.7,0.0,BTC-30JUL21-55000-P,34872.23,"{'vega': 28.10707, 'theta': -25.9271, 'rho': -71.03381, 'gamma': 2e-05, 'delta': -0.86705}",34872.23,31750230512,"[[0.0895, 2.5], [0.0005, 0.1]]",0.0,0.0895,2.5,0.6505,30.0,"[[0.6505, 30.0], [0.6625, 0.2], [1.09, 2.5]]",150.41,P
240,34892.11,BTC-25JUN21,1623243735497,"{'volume': 69.4, 'price_change': -68.75, 'low': 0.0025, 'high': 0.008}",open,0.0,566.6,0.0001,0.022,0.00267023,166.81,0.0025,0.0,BTC-25JUN21-18000-P,34875.34,"{'vega': 3.31975, 'theta': -17.53468, 'rho': -0.32264, 'gamma': 0.0, 'delta': -0.01871}",34875.34,31750157513,"[[0.002, 100.4], [0.0015, 11.8], [0.001, 37.3], [0.0005, 96.3]]",159.16,0.002,100.4,0.0035,101.4,"[[0.0035, 101.4], [0.004, 29.4], [0.006, 30.0], [0.0075, 0.1], [0.008, 7.5], [0.01, 0.2], [0.015, 0.1], [0.035, 0.2], [0.045, 1.0], [0.075, 0.1], [0.1, 0.2], [0.2, 0.1]]",174.84,P
241,34861.18,BTC-11JUN21,1623243735498,"{'volume': 242.6, 'price_change': -81.25, 'low': 0.0015, 'high': 0.014}",open,0.0,349.3,0.0001,0.027,0.0012832,168.03,0.0015,0.0,BTC-11JUN21-28000-P,34875.34,"{'vega': 1.53836, 'theta': -44.73382, 'rho': -0.04896, 'gamma': 2e-05, 'delta': -0.02735}",34875.34,31750231255,"[[0.001, 72.5], [0.0005, 32.2]]",161.13,0.001,72.5,0.0015,3.6,"[[0.0015, 3.6], [0.002, 38.7], [0.0025, 41.1], [0.003, 10.0], [0.0035, 75.0], [0.005, 30.0], [0.0075, 6.0], [0.012, 0.5], [0.0125, 10.0], [0.025, 0.1], [0.029, 10.0], [0.048, 10.0], [0.084, 0.1]]",172.72,P
242,34892.11,BTC-25JUN21,1623243735497,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,2279.2,0.0001,0.015,6.893e-05,153.57,0.0005,0.0,BTC-25JUN21-100000-C,34875.34,"{'vega': 0.21148, 'theta': -1.02841, 'rho': 0.01186, 'gamma': 0.0, 'delta': 0.00085}",34875.34,31750125608,[],0.0,0.0,0.0,0.0005,1.0,"[[0.0005, 1.0], [0.001, 37.0], [0.003, 17.1], [0.0035, 3.9], [0.005, 8.0], [0.0075, 5.0], [0.01, 1.0], [0.02, 0.1], [0.03, 1.0], [0.05, 0.1], [0.06, 0.1], [0.0695, 2.0], [0.1, 0.2], [0.12, 0.1], [0.2875, 1.2]]",181.61,C
243,35242.0,SYN.BTC-27AUG21,1623243735497,"{'volume': 26.0, 'price_change': 0.0, 'low': 0.0155, 'high': 0.0155}",open,0.01,26.0,0.0001,0.0425,0.01209966,126.47,0.0155,0.0,BTC-27AUG21-15000-P,34875.34,"{'vega': 14.18972, 'theta': -11.38868, 'rho': -3.98447, 'gamma': 0.0, 'delta': -0.04028}",34875.34,31750230883,"[[0.0115, 35.5], [0.011, 25.7], [0.0105, 31.3], [0.0005, 0.4]]",124.97,0.0115,35.5,0.0125,18.7,"[[0.0125, 18.7], [0.013, 3.0], [0.014, 35.0], [0.0145, 8.0], [0.0165, 16.0]]",127.47,P
244,35413.74,BTC-24SEP21,1623243736001,"{'volume': 2.1, 'price_change': 18.1818, 'low': 0.0715, 'high': 0.0845}",open,0.09,470.2,0.039,0.171,0.08847767,94.29,0.0845,0.0,BTC-24SEP21-50000-C,34875.34,"{'vega': 69.92832, 'theta': -30.86997, 'rho': 25.72367, 'gamma': 2e-05, 'delta': 0.33676}",34875.34,31750234565,"[[0.0875, 0.8], [0.0865, 17.5], [0.085, 11.7], [0.0845, 0.7], [0.084, 16.7], [0.045, 0.5], [0.04, 1.0], [0.03, 1.0], [0.02, 1.0], [0.001, 5.0], [0.0005, 0.1]]",93.78,0.0875,0.8,0.09,1.0,"[[0.09, 1.0], [0.0905, 17.9], [0.091, 4.0], [0.0915, 17.0], [0.0975, 11.0], [0.2, 1.0], [0.225, 0.1], [0.3, 2.0]]",95.05,C
245,35410.63,BTC-24SEP21,1623243735497,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.11,0.0,0.055,0.183,0.10475391,100.78,,0.0,BTC-24SEP21-28000-P,34875.34,"{'vega': 59.67004, 'theta': -28.15713, 'rho': -35.81347, 'gamma': 2e-05, 'delta': -0.24094}",34875.34,31750232831,"[[0.1035, 1.0], [0.103, 17.5], [0.101, 17.5], [0.099, 1.3], [0.0755, 9.0], [0.0615, 0.4]]",100.05,0.1035,1.0,0.106,0.6,"[[0.106, 0.6], [0.1065, 1.0], [0.107, 18.5], [0.108, 17.0], [0.113, 9.0], [0.1205, 3.0]]",101.53,P
246,34867.31,SYN.BTC-10JUN21,1623243735497,"{'volume': 41.8, 'price_change': -89.6552, 'low': 0.001, 'high': 0.0305}",open,0.0,37.9,0.0001,0.0315,0.00153917,156.36,0.0015,0.0,BTC-10JUN21-31000-P,34875.34,"{'vega': 1.65304, 'theta': -53.66689, 'rho': -0.03833, 'gamma': 4e-05, 'delta': -0.04924}",34875.34,31750231466,"[[0.001, 69.1], [0.0005, 26.2]]",143.73,0.001,69.1,0.002,2.7,"[[0.002, 2.7], [0.0025, 52.9], [0.003, 26.1], [0.0035, 13.9], [0.004, 30.0], [0.0045, 1.0], [0.005, 0.5], [0.0055, 0.2]]",165.48,P
247,34892.11,BTC-25JUN21,1623243735500,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,804.8,0.0001,0.015,1.2e-07,153.64,0.0005,0.0,BTC-25JUN21-160000-C,34875.34,"{'vega': 0.00072, 'theta': -0.00348, 'rho': 3e-05, 'gamma': 0.0, 'delta': 0.0}",34875.34,31750157492,[],0.0,0.0,0.0,0.0005,29.0,"[[0.0005, 29.0], [0.001, 38.0], [0.005, 7.5], [0.008, 17.0], [0.02, 5.2], [0.03, 0.2], [0.04, 0.2], [0.05, 0.1], [0.06, 0.2], [0.07, 0.4], [0.08, 0.3], [0.09, 0.2], [0.1, 0.1], [0.11, 0.4], [0.12, 0.2], [0.13, 0.3], [0.14, 0.2], [0.15, 0.1], [0.16, 0.1], [0.18, 0.1]]",248.68,C
248,34893.24,BTC-18JUN21,1623243735498,"{'volume': 110.9, 'price_change': -51.7544, 'low': 0.027, 'high': 0.0865}",open,0.03,244.0,0.0045,0.0795,0.02984454,105.94,0.0275,0.0,BTC-18JUN21-32000-P,34875.34,"{'vega': 17.94954, 'theta': -108.16451, 'rho': -2.53098, 'gamma': 6e-05, 'delta': -0.27137}",34875.34,31750233821,"[[0.029, 16.2], [0.0285, 36.2], [0.0275, 1.5], [0.027, 3.0], [0.025, 24.0], [0.0245, 11.5], [0.0145, 0.4], [0.012, 0.2], [0.0005, 0.1]]",104.34,0.029,16.2,0.0305,15.2,"[[0.0305, 15.2], [0.031, 25.5], [0.0315, 22.4], [0.032, 28.4], [0.0325, 3.0], [0.034, 24.0], [0.06, 5.0], [0.1, 1.0]]",107.26,P
249,34867.31,SYN.BTC-10JUN21,1623243735497,"{'volume': 70.4, 'price_change': -90.9091, 'low': 0.0005, 'high': 0.009}",open,0.0,76.4,0.0001,0.015,6.833e-05,172.41,0.0005,0.0,BTC-10JUN21-28000-P,34875.34,"{'vega': 0.138, 'theta': -2.38243, 'rho': -0.00214, 'gamma': 0.0, 'delta': -0.00277}",34875.34,31750233211,[],0.0,0.0,0.0,0.001,34.2,"[[0.001, 34.2], [0.0015, 17.1], [0.045, 0.1], [0.2725, 0.4]]",242.69,P
250,34861.18,BTC-11JUN21,1623243735499,"{'volume': 0.2, 'price_change': 0.0, 'low': 0.302, 'high': 0.302}",open,0.23,5.1,0.17,0.255,0.20561703,132.22,0.302,0.0,BTC-11JUN21-42000-P,34875.34,"{'vega': 1.41161, 'theta': -52.12871, 'rho': -2.01927, 'gamma': 2e-05, 'delta': -0.97532}",34875.34,31750230958,[],0.0,0.0,0.0,0.706,2.5,"[[0.706, 2.5]]",500.0,P
251,34892.11,BTC-25JUN21,1623243735497,"{'volume': 9.2, 'price_change': 9.4937, 'low': 0.3805, 'high': 0.4325}",open,0.42,697.3,0.4095,0.465,0.43103088,155.93,0.4325,0.0,BTC-25JUN21-20000-C,34875.34,"{'vega': 4.96249, 'theta': -24.50191, 'rho': 8.13212, 'gamma': 1e-05, 'delta': 0.96982}",34875.34,31750232876,"[[0.43, 3.1], [0.4265, 7.0], [0.426, 1.0], [0.424, 6.0], [0.389, 5.5], [0.001, 500.1]]",147.7,0.43,3.1,0.435,15.0,"[[0.435, 15.0], [0.438, 6.0], [0.725, 0.1]]",178.7,C
252,35413.74,BTC-24SEP21,1623243735501,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.47,804.3,0.436,0.53,0.4744525,110.16,0.522,0.0,BTC-24SEP21-20000-C,34875.34,"{'vega': 34.69003, 'theta': -17.89294, 'rho': 43.63304, 'gamma': 1e-05, 'delta': 0.89559}",34875.34,31750201388,"[[0.4565, 8.0], [0.442, 0.2], [0.2, 0.1], [0.001, 5.0], [0.0005, 0.1]]",90.03,0.4565,8.0,0.4815,8.0,"[[0.4815, 8.0]]",117.17,C
253,36699.86,BTC-25MAR22,1623243735497,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,3.21,0.2,2.9815,3.3405,3.13171991,102.03,2.627,0.0,BTC-25MAR22-150000-P,34875.34,"{'vega': 71.30762, 'theta': -12.59613, 'rho': -1160.13339, 'gamma': 1e-05, 'delta': -0.8638}",34875.34,30671747548,[],0.0,0.0,0.0,0.0,0.0,[],0.0,P
254,34893.24,BTC-18JUN21,1623243735498,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.35,0.2,0.2805,0.378,0.32170728,104.16,0.2105,0.0,BTC-18JUN21-46000-P,34875.34,"{'vega': 5.73308, 'theta': -33.9662, 'rho': -10.67172, 'gamma': 2e-05, 'delta': -0.94833}",34875.34,31750231201,[],0.0,0.0,0.0,0.339,0.2,"[[0.339, 0.2], [0.8225, 2.5]]",164.46,P
255,35242.0,SYN.BTC-27AUG21,1623243735497,"{'volume': 66.6, 'price_change': 25.5102, 'low': 0.049, 'high': 0.0615}",open,0.05,557.3,0.021,0.1285,0.05890397,92.3,0.0615,0.0,BTC-27AUG21-50000-C,34875.34,"{'vega': 54.52052, 'theta': -31.93396, 'rho': 16.35004, 'gamma': 2e-05, 'delta': 0.27383}",34875.34,31750229035,"[[0.058, 0.9], [0.0575, 6.4], [0.057, 20.3], [0.0565, 1.0], [0.0555, 31.2], [0.0505, 3.0], [0.0255, 0.6], [0.0005, 0.3]]",91.71,0.058,0.9,0.0595,1.4,"[[0.0595, 1.4], [0.06, 3.6], [0.0605, 24.2], [0.061, 20.3], [0.0675, 11.0], [0.0815, 49.9], [0.1755, 0.2]]",92.68,C
256,36702.97,BTC-25MAR22,1623243735498,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,1.86,59.2,1.683,1.994,1.81137885,98.92,1.71,0.0,BTC-25MAR22-100000-P,34875.34,"{'vega': 101.99463, 'theta': -17.46736, 'rho': -745.98475, 'gamma': 1e-05, 'delta': -0.75781}",34875.34,31552672613,"[[0.0005, 5.1]]",0.0,0.0005,5.1,0.0,0.0,[],0.0,P
257,34895.47,BTC-25JUN21,1623243736504,"{'volume': 824.4, 'price_change': -45.7143, 'low': 0.0095, 'high': 0.0275}",open,0.01,1742.6,0.0001,0.0435,0.00982094,135.01,0.0095,0.0,BTC-25JUN21-24000-P,34875.45,"{'vega': 9.78015, 'theta': -41.81039, 'rho': -1.2098, 'gamma': 1e-05, 'delta': -0.07033}",34875.45,31750233834,"[[0.0095, 10.0], [0.009, 16.9], [0.0085, 47.4], [0.008, 1.9], [0.0075, 10.0], [0.007, 58.0], [0.005, 1.0], [0.0045, 7.5], [0.0005, 4.1]]",133.88,0.0095,10.0,0.0105,63.7,"[[0.0105, 63.7], [0.011, 15.3], [0.0115, 25.0], [0.014, 30.0], [0.0145, 1.0], [0.015, 7.5], [0.025, 0.6], [0.026, 21.0], [0.0295, 0.1], [0.05, 3.0], [0.06, 0.1], [0.075, 0.2], [0.085, 2.0], [0.09, 0.1], [0.2, 2.0], [0.85, 0.1]]",137.42,P
258,35412.35,BTC-24SEP21,1623243736508,"{'volume': 0.4, 'price_change': 5.2632, 'low': 0.028, 'high': 0.03}",open,0.03,838.7,0.0065,0.0905,0.02927154,96.63,0.03,0.0,BTC-24SEP21-72000-C,34875.45,"{'vega': 41.89601, 'theta': -18.95434, 'rho': 11.10612, 'gamma': 1e-05, 'delta': 0.13646}",34875.45,31750233137,"[[0.0285, 0.6], [0.028, 20.0], [0.0275, 18.5], [0.0265, 0.1], [0.0105, 14.0], [0.0055, 0.6], [0.001, 5.0], [0.0005, 0.1]]",95.97,0.0285,0.6,0.0305,15.1,"[[0.0305, 15.1], [0.031, 0.7], [0.032, 39.3], [0.036, 0.1], [0.048, 14.0], [0.0865, 0.2], [0.1335, 0.2], [0.1345, 1.5], [0.155, 0.8], [0.16, 0.4], [0.1915, 0.2], [0.2, 5.2], [0.235, 0.2], [0.25, 0.1], [0.3, 0.1], [0.35, 0.1], [0.65, 2.5], [0.675, 2.0], [0.7, 1.0]]",97.66,C
259,35412.24,BTC-24SEP21,1623243736505,"{'volume': 6.5, 'price_change': 0.0, 'low': 0.002, 'high': 0.0025}",open,0.0,713.3,0.0001,0.0245,0.00221726,123.14,0.002,0.0,BTC-24SEP21-200000-C,34875.45,"{'vega': 5.86208, 'theta': -3.37985, 'rho': 0.98467, 'gamma': 0.0, 'delta': 0.01172}",34875.45,31749777469,"[[0.002, 0.2], [0.0015, 2.0], [0.001, 27.2], [0.0005, 22.1]]",121.78,0.002,0.2,0.0025,41.8,"[[0.0025, 41.8], [0.0035, 4.0], [0.0045, 41.0], [0.005, 26.3], [0.015, 0.2], [0.016, 1.0], [0.02, 0.8], [0.025, 0.2], [0.03, 0.5], [0.035, 10.0], [0.04, 0.2], [0.05, 1.2], [0.06, 2.2], [0.07, 0.2], [0.08, 2.2], [0.09, 0.2], [0.1, 2.1], [0.11, 0.1], [0.12, 2.1], [0.13, 0.1]]",124.77,C
260,36192.94,BTC-31DEC21,1623243736504,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.55,1425.2,0.515,0.615,0.55583662,104.13,0.707,0.0,BTC-31DEC21-18000-C,34875.45,"{'vega': 47.33585, 'theta': -12.03423, 'rho': 70.02988, 'gamma': 1e-05, 'delta': 0.9007}",34875.45,31748558022,"[[0.5325, 9.0], [0.001, 5.0], [0.0005, 3.0]]",84.87,0.5325,9.0,0.571,9.0,"[[0.571, 9.0]]",115.37,C
261,36703.17,BTC-25MAR22,1623243736505,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.85,371.4,0.706,0.978,0.82086929,96.98,0.765,0.0,BTC-25MAR22-60000-P,34875.45,"{'vega': 129.00217, 'theta': -21.66023, 'rho': -399.52837, 'gamma': 1e-05, 'delta': -0.55505}",34875.45,31750175248,"[[0.2, 5.0], [0.171, 5.0], [0.1505, 0.1], [0.1, 10.0], [0.001, 10.0], [0.0005, 10.1]]",0.0,0.2,5.0,0.0,0.0,[],0.0,P
262,34896.0,BTC-18JUN21,1623243736506,"{'volume': 40.4, 'price_change': 50.0, 'low': 0.0025, 'high': 0.005}",open,0.0,540.8,0.0001,0.031,0.00408809,101.94,0.0045,0.0,BTC-18JUN21-45000-C,34875.45,"{'vega': 6.71894, 'theta': -38.9583, 'rho': 0.49682, 'gamma': 2e-05, 'delta': 0.06321}",34875.45,31750231349,"[[0.0035, 75.8], [0.003, 11.7], [0.0025, 30.0], [0.002, 50.0], [0.0015, 15.0], [0.001, 30.8], [0.0005, 0.2]]",98.73,0.0035,75.8,0.0045,23.2,"[[0.0045, 23.2], [0.005, 46.1], [0.0055, 26.1], [0.006, 1.5], [0.007, 30.0], [0.0085, 0.1], [0.01, 6.0], [0.018, 1.5], [0.0185, 0.8]]",104.0,C
263,35077.04,BTC-30JUL21,1623243737146,"{'volume': 47.2, 'price_change': -29.6183, 'low': 0.1345, 'high': 0.1985}",open,0.15,441.5,0.086,0.2175,0.14043241,95.71,0.1383,0.0,BTC-30JUL21-35000-P,34875.45,"{'vega': 51.31816, 'theta': -48.35325, 'rho': -27.68387, 'gamma': 3e-05, 'delta': -0.42674}",34875.45,31750236150,"[[0.1395, 3.8], [0.139, 22.0], [0.1385, 1.3], [0.138, 6.2], [0.1375, 1.1], [0.137, 6.0], [0.135, 1.0], [0.1265, 7.0], [0.1005, 0.6], [0.098, 5.5], [0.0005, 0.1]]",95.07,0.1395,3.8,0.142,6.0,"[[0.142, 6.0], [0.1425, 26.8], [0.1435, 1.2], [0.1765, 7.0], [0.1995, 0.2], [0.232, 0.2], [0.3, 1.0]]",96.78,P
264,36193.05,BTC-31DEC21,1623243736506,"{'volume': 4.3, 'price_change': -20.4082, 'low': 0.2145, 'high': 0.2885}",open,0.22,1351.9,0.1415,0.318,0.2140712,97.45,0.2145,0.0,BTC-31DEC21-32000-P,34875.45,"{'vega': 93.80005, 'theta': -22.31694, 'rho': -103.73981, 'gamma': 1e-05, 'delta': -0.29679}",34875.45,31750234816,"[[0.212, 0.8], [0.211, 12.0], [0.2105, 0.4], [0.2085, 23.2], [0.16, 1.0], [0.1545, 0.4], [0.0205, 3.0], [0.0015, 0.1], [0.001, 5.0], [0.0005, 0.1]]",96.65,0.212,0.8,0.218,1.7,"[[0.218, 1.7], [0.2185, 28.7], [0.219, 0.4], [0.2295, 7.0], [0.23, 2.0], [0.27, 0.2], [0.44, 1.0], [0.55, 2.0], [3.0, 0.1]]",98.96,P
265,36703.17,BTC-25MAR22,1623243736719,"{'volume': 204.1, 'price_change': -20.5882, 'low': 0.0945, 'high': 0.119}",open,0.09,479.9,0.0465,0.1635,0.09077584,99.65,0.0945,0.0,BTC-25MAR22-20000-P,34875.45,"{'vega': 68.92723, 'theta': -11.89179, 'rho': -64.00458, 'gamma': 1e-05, 'delta': -0.12963}",34875.45,31750235413,"[[0.0885, 17.6], [0.086, 12.0], [0.081, 12.0], [0.06, 0.3], [0.05, 1.0], [0.0465, 0.4], [0.04, 0.3], [0.009, 1.0], [0.0085, 3.0], [0.008, 1.5], [0.007, 2.0], [0.0065, 3.0], [0.001, 5.0], [0.0005, 0.1]]",98.43,0.0885,17.6,0.093,0.7,"[[0.093, 0.7], [0.094, 27.2], [0.116, 12.0], [0.1185, 0.1], [0.225, 0.1], [0.275, 0.1], [0.325, 0.1], [0.375, 0.1], [0.425, 0.1], [0.45, 1.0], [0.475, 0.1], [0.525, 0.1], [0.575, 0.1]]",100.83,P
266,34895.47,BTC-25JUN21,1623243736504,"{'volume': 10.0, 'price_change': 0.0, 'low': 0.45, 'high': 0.45}",open,0.47,1511.0,0.392,0.5005,0.43789737,102.99,0.45,0.0,BTC-25JUN21-50000-P,34875.45,"{'vega': 8.41783, 'theta': -27.45263, 'rho': -20.82928, 'gamma': 2e-05, 'delta': -0.94201}",34875.45,31750233685,"[[0.422, 3.0], [0.419, 6.0], [0.025, 0.3], [0.0005, 0.1]]",0.0,0.422,3.0,0.4505,3.0,"[[0.4505, 3.0], [0.456, 6.2], [0.5015, 1.0], [0.938, 2.5], [1.0, 1.0]]",139.11,P
267,35244.36,SYN.BTC-27AUG21,1623243736504,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.76,0.0,0.663,0.8295,0.73229725,93.55,,0.0,BTC-27AUG21-60000-P,34875.45,"{'vega': 39.35274, 'theta': -23.36149, 'rho': -119.8393, 'gamma': 2e-05, 'delta': -0.84299}",34875.45,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,P
268,34864.17,BTC-11JUN21,1623243736504,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.9,0.0,0.8105,0.922,0.86453815,154.89,,0.0,BTC-11JUN21-65000-P,34875.45,"{'vega': 0.0, 'theta': -4e-05, 'rho': -3.18817, 'gamma': 0.0, 'delta': -1.0}",34875.45,31690461611,[],0.0,0.0,0.0,0.0,0.0,[],0.0,P
269,35077.04,BTC-30JUL21,1623243736506,"{'volume': 9.8, 'price_change': 18.2965, 'low': 0.1475, 'high': 0.1875}",open,0.18,27.3,0.135,0.2565,0.18791027,98.8,0.1875,0.0,BTC-30JUL21-32000-C,34875.45,"{'vega': 47.52164, 'theta': -46.22178, 'rho': 23.415, 'gamma': 3e-05, 'delta': 0.66763}",34875.45,31750233210,"[[0.1855, 3.0], [0.1785, 8.0], [0.1555, 0.4], [0.1445, 5.5]]",97.02,0.1855,3.0,0.1895,26.6,"[[0.1895, 26.6], [0.1985, 8.0], [0.2, 0.5]]",99.97,C
270,36703.17,BTC-25MAR22,1623243736507,"{'volume': 21.0, 'price_change': 9.0278, 'low': 0.216, 'high': 0.2355}",open,0.23,657.1,0.15,0.355,0.23474729,96.52,0.2355,0.0,BTC-25MAR22-50000-C,34875.45,"{'vega': 129.93312, 'theta': -21.71286, 'rho': 85.03422, 'gamma': 1e-05, 'delta': 0.52757}",34875.45,31750234586,"[[0.231, 7.6], [0.2295, 11.0], [0.2275, 15.9], [0.218, 10.0], [0.1605, 3.2], [0.1575, 0.4], [0.001, 5.0], [0.0005, 10.0]]",95.46,0.231,7.6,0.2385,11.0,"[[0.2385, 11.0], [0.239, 17.0], [0.275, 10.0]]",97.58,C
271,35244.36,SYN.BTC-27AUG21,1623243736513,"{'volume': 31.4, 'price_change': 3.9216, 'low': 0.0255, 'high': 0.0275}",open,0.03,420.4,0.007,0.0865,0.02978345,93.55,0.0265,0.0,BTC-27AUG21-60000-C,34875.45,"{'vega': 39.35274, 'theta': -23.36149, 'rho': 9.67897, 'gamma': 2e-05, 'delta': 0.15701}",34875.45,31750234909,"[[0.0285, 24.7], [0.028, 28.6], [0.0275, 8.0], [0.027, 14.0], [0.008, 0.6], [0.0005, 0.3]]",92.38,0.0285,24.7,0.0305,0.6,"[[0.0305, 0.6], [0.031, 8.0], [0.0315, 8.9], [0.032, 39.4], [0.036, 13.0], [0.038, 1.0], [0.045, 3.0], [0.1285, 0.2]]",94.18,C
272,34895.58,BTC-25JUN21,1623243736638,"{'volume': 103.0, 'price_change': 5.638, 'low': 0.319, 'high': 0.356}",open,0.36,121.3,0.351,0.415,0.3761271,145.4,0.356,0.0,BTC-25JUN21-22000-C,34875.45,"{'vega': 7.10132, 'theta': -32.69603, 'rho': 8.71134, 'gamma': 1e-05, 'delta': 0.95319}",34875.45,31750233956,"[[0.3715, 7.0], [0.371, 1.0], [0.369, 6.0], [0.334, 5.5]]",115.15,0.3715,7.0,0.38,12.0,"[[0.38, 12.0], [0.384, 6.0], [0.6465, 3.0], [0.68, 0.1], [0.9995, 1.0]]",162.23,C
